Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
Avait -il voyagé?,-il,voyagé,,nsubj,root,,2.0,3,,641.0,642,,[2],[],voyager,0,_,_,21,8,22,['1'],[],['1'],[],[],[],[],True,False,False,1
"C' était probable, car personne ne possédait mieux que lui la carte du monde.",personne,possédait,la carte du monde,nsubj,conj,obj,6.0,8,13.0,649.0,651,656.0,[6],"[12, 13, 14, 15]",posséder,3,_,_,22,8,23,[],[],[],[],[],[],[],False,False,False,1
Il n' était endroit si reculé dont il ne parût avoir une connaissance spéciale.,il,parût,dont,nsubj,acl:relcl,iobj,8.0,10,7.0,667.0,669,666.0,[8],[7],paraître,4,_,_,23,8,24,['1'],[],['1'],[],[],[],[],True,False,False,1
Il n' était endroit si reculé dont il ne parût avoir une connaissance spéciale.,il,avoir,une connaissance spéciale,nsubj,xcomp,obj,8.0,11,13.0,667.0,670,672.0,[8],"[12, 13, 14]",avoir,10,_,_,23,8,24,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,redressait,en peu de mots brefs et clairs,nsubj,root,obl:mod,13.0,14,5.0,687.0,688,679.0,[13],"[4, 5, 6, 7, 9, 10, 11]",redresser,0,_,_,24,8,25,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,redressait,les mille propos,nsubj,root,obj,13.0,14,17.0,687.0,688,691.0,[13],"[15, 16, 17]",redresser,0,_,_,24,8,25,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,dans le club,nsubj,acl:relcl,obl:mod,18.0,19,22.0,692.0,693,696.0,[18],"[20, 21, 22]",circuler,17,_,_,24,8,25,[],[],[],[],['le club'],['le club'],['FAC'],False,True,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,au sujet des voyageurs,nsubj,acl:relcl,obl:mod,18.0,19,24.0,692.0,693,698.0,[18],"[23, 24, 25, 26]",circuler,17,_,_,24,8,25,[],['224'],['224'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",,perdus,,,acl,,,27,,,701,,[],[],perdre,26,224,PER,24,8,25,[],[],[],[],[],[],[],False,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",,égarés,,,conj,,,29,,,703,,[],[],égarer,27,224,PER,24,8,25,[],[],[],[],[],[],[],False,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,indiquait,les vraies probabilités,nsubj,root,obj,31.0,32,35.0,705.0,706,709.0,[31],"[33, 34, 35]",indiquer,0,_,_,24,8,25,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,trouvées,s',nsubj,conj,expl:comp,39.0,42,40.0,713.0,716,714.0,"[38, 39]",[40],trouver,32,_,_,24,8,25,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,inspirées,par une seconde vue,nsubj,xcomp,obl:agent,39.0,45,49.0,713.0,719,723.0,"[38, 39]","[46, 47, 48, 49]",inspirer,42,_,_,24,8,25,['1'],[],['1'],[],[],[],[],True,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l'événement,finissait,,nsubj,advcl,,53.0,54,,727.0,728,,"[52, 53]",[],finir,42,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False,1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l'événement,justifier,les,nsubj,xcomp,obj,53.0,58,57.0,727.0,732,731.0,"[52, 53]",[57],justifier,54,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False,1
"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,dû,en esprit,nsubj,acl:relcl,obl:mod,5.0,7,13.0,738.0,740,746.0,[5],"[12, 13]",devoir,4,_,_,25,8,26,['1'],[],['1'],[],[],[],[],True,False,False,1
"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,voyager,,nsubj,xcomp,,5.0,8,,738.0,741,,[5],[],voyager,7,Dpt au sens large,VERB,25,8,26,['1'],[],['1'],[],[],[],[],True,False,False,1
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",,est,,,root,,,8,,,759,,[],[],être,0,_,_,26,9,27,[],[],[],[],[],[],[],False,False,False,1
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,depuis de longues années,nsubj,ccomp,obl:mod,16.0,21,14.0,767.0,772,765.0,"[16, 17]","[11, 12, 13, 14]",quitter,8,_,_,26,9,27,['3'],[],['3'],[],[],[],[],True,False,False,1
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,Londres,nsubj,ccomp,obj,16.0,21,22.0,767.0,772,773.0,"[16, 17]",[22],quitter,8,_,_,26,9,27,['3'],[],['3'],[],[],[],[],True,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,avaient,l'honneur,nsubj,acl:relcl,obj,2.0,3,5.0,776.0,777,779.0,[2],"[4, 5]",avoir,1,_,_,27,9,28,['225'],[],['225'],[],[],[],[],True,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,connaître,le,nsubj,xcomp,obj,2.0,8,7.0,776.0,782,781.0,[2],[7],connaître,3,_,_,27,9,28,['225'],['1'],"['225', '1']",[],[],[],[],True,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,attestaient,que,nsubj,root,obl:mod,1.0,15,16.0,775.0,789,790.0,[1],[16],attester,0,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,est,sur ce chemin direct,nsubj,ccomp,obl:mod,1.0,21,24.0,775.0,795,798.0,[1],"[22, 23, 24, 25]",être,15,_,_,27,9,28,[],[],[],[],['ce chemin direct'],['ce chemin direct'],['FAC'],False,True,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,qu',nsubj,acl:relcl,obj,27.0,28,26.0,801.0,802,800.0,[27],[26],parcourir,24,_,_,27,9,28,['1'],[],['1'],[],[],[],[],True,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,chaque jour,nsubj,acl:relcl,obl:mod,27.0,28,30.0,801.0,802,804.0,[27],"[29, 30]",parcourir,24,_,_,27,9,28,['1'],[],['1'],[],[],[],[],True,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,venir,de sa maison au club,nsubj,advcl,obl:arg,27.0,32,35.0,801.0,806,809.0,[27],"[33, 34, 35, 36, 37]",venir,28,Dpt au sens large,VERB,27,9,28,['1'],['1'],['1'],[],"['sa maison', 'au club']","['sa maison', 'au club']",['FAC'],True,True,True,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,club-personne,pouvait,,nsubj,acl:relcl,,39.0,41,,813.0,815,,[39],[],pouvoir,24,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,club-personne,prétendre,,nsubj,xcomp,,39.0,42,,813.0,816,,[39],[],prétendre,41,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False,1
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,,vu,l',,xcomp,obj,,46,43.0,,820,817.0,[],[43],voir,42,_,_,27,9,28,[],['1'],['1'],[],[],[],[],True,False,False,1
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,était,,nsubj,root,,3.0,4,,825.0,826,,"[1, 2, 3]",[],être,0,_,_,28,9,29,['1'],[],['1'],[],[],[],[],True,False,False,1
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,lire,les journaux,nsubj,xcomp,obj,3.0,6,8.0,825.0,828,830.0,"[1, 2, 3]","[7, 8]",lire,4,_,_,28,9,29,['1'],[],['1'],[],[],[],[],True,False,False,1
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,jouer,au whist,nsubj,conj,obl:arg,3.0,11,13.0,825.0,833,835.0,"[1, 2, 3]","[12, 13]",jouer,6,_,_,28,9,29,['1'],[],['1'],[],[],[],[],True,False,False,1
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",il,gagnait,À ce jeu du silence si bien approprié à sa nature,nsubj,root,obl:mod,14.0,15,3.0,850.0,851,839.0,[14],"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]",gagner,0,_,_,29,9,30,['1'],['1'],['1'],[],[],[],[],True,False,False,1
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,entraient,dans sa bourse,nsubj,conj,obl:arg,20.0,22,26.0,856.0,858,862.0,"[19, 20]","[24, 25, 26]",entrer,15,_,_,29,9,30,['1'],['1'],['1'],[],[],[],[],True,False,False,1
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,figuraient,pour une somme importante à son budget de charité,nsubj,conj,obl:arg,20.0,28,31.0,856.0,864,867.0,"[19, 20]","[29, 30, 31, 32, 33, 34, 35, 36, 37]",figurer,22,_,_,29,9,30,['1'],['1'],['1'],[],[],[],[],True,False,False,1
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,faut,D'ailleurs,,root,obl:mod,,5,2.0,,879,876.0,[],"[1, 2]",falloir,0,_,_,30,9,31,[],[],[],[],[],[],[],False,False,False,1
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,remarquer,le,,xcomp,obj,,7,6.0,,881,880.0,[],[6],remarquer,5,_,_,30,9,31,[],[],[],[],[],[],[],False,False,False,1
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouait,,nsubj,advcl,,9.0,11,,883.0,885,,"[9, 10]",[],jouer,5,_,_,30,9,31,['1'],[],['1'],[],[],[],[],True,False,False,1
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouer,,nsubj,advcl,,9.0,14,,883.0,888,,"[9, 10]",[],jouer,11,_,_,30,9,31,['1'],[],['1'],[],[],[],[],True,False,False,1
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,gagner,,,advcl,,,18,,,892,,[],[],gagner,14,Dpt au sens large,VERB,30,9,31,[],[],[],[],[],[],[],False,False,False,1
"Le jeu était pour lui un combat, une lutte contre une difficulté, mais une lutte sans mouvement, sans déplacement, sans fatigue, et cela allait à son caractère.",cela,allait,à son caractère,nsubj,conj,obl:arg,28.0,29,32.0,921.0,922,925.0,[28],"[30, 31, 32]",aller,7,_,_,31,9,32,[],['1'],['1'],[],[],[],[],True,False,False,1
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,à Phileas Fogg ni femme ni enfants,nsubj,root,obl:arg,1.0,3,5.0,927.0,929,931.0,[1],"[4, 5, 6, 7, 8, 9, 10]",connaître,0,_,_,32,10,33,['227'],['3'],"['227', '3']",[],[],[],[],True,False,False,1
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,ce,nsubj,root,obj,1.0,3,13.0,927.0,929,939.0,[1],[13],connaître,0,_,_,32,10,33,['227'],[],['227'],[],[],[],[],True,False,False,1
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,peut,,nsubj,acl:relcl,,14.0,15,,940.0,941,,[14],[],pouvoir,13,_,_,32,10,33,[],[],[],[],[],[],[],False,False,False,1
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,arriver,aux gens les plus honnêtes,nsubj,xcomp,obl:arg,14.0,16,18.0,940.0,942,944.0,[14],"[17, 18, 19, 20, 21]",arriver,15,Dpt au sens large,VERB,32,10,33,[],[],[],[],[],[],[],False,False,False,1
"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",Phileas Fogg,vivait,dans sa maison de Saville-row,nsubj,root,obl:mod,1.0,3,7.0,964.0,966,970.0,"[1, 2]","[5, 6, 7, 8, 9, 10, 11]",vivre,0,_,_,33,10,34,['3'],['3'],['3'],[],"['sa maison de saville - row', 'saville - row']","['sa maison de saville - row', 'saville - row']",['FAC'],True,True,True,1
"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",personne,pénétrait,où,nsubj,acl:relcl,iobj,14.0,16,13.0,977.0,979,976.0,[14],[13],pénétrer,7,_,_,33,10,34,[],[],[],[],['où'],['où'],['FAC'],False,True,False,1
Un seul domestique suffisait à le servir.,Un seul domestique,suffisait,,nsubj,root,,3.0,4,,993.0,994,,"[1, 2, 3]",[],suffire,0,_,_,35,10,36,['0'],[],['0'],[],[],[],[],True,False,False,1
Un seul domestique suffisait à le servir.,Un seul domestique,servir,le,nsubj,xcomp,obj,3.0,7,6.0,993.0,997,996.0,"[1, 2, 3]",[6],servir,4,_,_,35,10,36,['0'],['3'],"['0', '3']",[],[],[],[],True,False,False,1
